Product Title;Product Version;Product Artist;Product Barcode;Product Catalog Number;Product Label;Asset Title;Asset Version;Asset Artist;Asset ISRC;Asset Duration;Sale ID;Report ID;Report Name;Sale Unit Type;Sale Type;Sale Start date;Sale End date;Sale Store Name;Sale Country;Unit Count;Royalty;Currency;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876034;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;MY;0;0,009326867;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849876030;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;2;0,00827268;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876027;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;CO;1;0,008665767;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849876026;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;3;0,01004157;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876024;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;6;0,008635988;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849876017;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;HR;1;0,008731282;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875465;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;ES;5;0,007546067;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849875462;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;1;0,007748566;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875454;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;12;0,008284593;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875453;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DK;1;0,008552606;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875448;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;2;0,007706874;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875428;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;3;0,009827159;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875427;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DK;1;0,00886231;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875421;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;TH;1;0,008659811;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849875416;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;GB;0;0,009594881;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875413;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;CO;2;0,009517455;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849875405;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;1;0,009654439;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875401;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DE;2;0,010506126;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875400;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;NO;2;0,011733032;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875389;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BE;1;0,011411415;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875387;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DE;2;0,009880761;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849875385;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;8;0,009987968;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875361;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;8;0,013805669;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875356;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;US;3;0,01422258;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849875351;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;7;0,014389343;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849875330;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;3;0,017879473;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875318;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;5;0,019969978;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875317;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;ES;2;0,021983057;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849875310;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;5;0,022394011;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875308;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;US;3;0,014990885;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875306;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SG;3;0,017087345;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875299;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DK;2;0,005264975;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875282;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;PL;1;0,007313789;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875164;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;4;0,014526328;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875160;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FR;5;0,013412583;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875138;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;ES;6;0,016253526;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849875134;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;3;0,017140947;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875126;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;5;0,026980018;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875743;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;7;0,00986885;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849875737;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DE;1;0,012030825;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849875728;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;2;0,008242902;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875722;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;GB;6;0,009177971;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875706;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;7;0,010625243;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849875690;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;7;0,009148191;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875685;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;4;0,01014282;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875682;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;8;0,010797963;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875654;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;NO;2;0,011935531;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875650;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;12;0,013120746;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875641;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;9;0,013448319;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875633;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;3;0,014026036;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875631;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;US;2;0,01422258;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875619;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;US;2;0,014347653;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849875617;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;2;0,012138031;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875614;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;227;0,013221996;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875612;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;AU;1;0,016866978;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875609;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;NO;1;0,021524456;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875604;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;US;1;0,012316706;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875595;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;GB;1;0,01304332;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849875586;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;5;0,013722286;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875583;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;21;0,017647194;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875571;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;11;0,01890388;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849875564;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;9;0,012650234;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875560;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;7;0,033638664;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875557;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;3;0,015306544;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875551;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;3;0,017944989;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849875104;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;8;0,03507998;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875087;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FR;4;0,007373347;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849875080;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;1;0,008242902;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875071;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;CA;3;0,009874806;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875056;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;2;0,009243485;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875036;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;5;0,01081583;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876964;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BR;1;0,00578909;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876927;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;AR;1;0,00606306;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849876917;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;1;0,007409082;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849876909;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BE;2;0,007218495;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849876906;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;4;0,008070182;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876755;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;HR;2;0,005241152;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849876725;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;9;0,008820619;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849876714;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;IT;1;0,008088049;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876713;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BR;1;0,007015996;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876694;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;ID;1;0,001560434;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849875275;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;1;0,006581219;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875268;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;GB;2;0,00701004;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875266;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;9;0,008564518;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875256;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BE;4;0,009201794;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849875255;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;5;0,007962977;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849875249;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;TH;3;0,008195255;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875246;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;NO;1;0,009791424;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849875245;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;1;0,009767601;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875237;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;AT;0;0,008540695;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849875235;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DE;2;0,008695547;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849875225;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;SE;4;0,010089217;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849875184;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;2;0,013198173;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876651;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;RU;2;0,002632487;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876640;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;ID;1;0,002364474;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849876573;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;GB;2;0,006027325;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876559;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;TH;3;0,005276886;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849876555;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;3;0,006170265;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876540;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;DK;1;0,00759967;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849879120;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;NO;3;0,001155436;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849879097;131062;;Asset;Streaming;2018-12-28;2019-01-31;Apple Music;AT;2;0,171721488;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876874;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;VN;1;0,002090504;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876851;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;TH;3;0,002382342;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876806;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BR;1;0,003323366;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876796;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;CO;2;0,004204833;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876792;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;FI;1;0,003960643;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876791;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;ES;2;0,005300709;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849876787;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;HK;1;0,004276303;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849876772;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;IE;1;0,005771222;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849876769;131062;;Asset;Streaming;2019-01-01;2019-02-01;YouTube Content ID;BE;1;0,005711663;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849871046;131062;;Asset;Streaming;2019-01-31;2019-02-01;YouTube Music;SE;1;0,110880132;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849871045;131062;;Asset;Streaming;2019-01-30;2019-01-31;YouTube Music;SE;2;0,172612558;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849871044;131062;;Asset;Streaming;2019-01-30;2019-01-31;YouTube Music;SE;2;0,199854632;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849871041;131062;;Asset;Streaming;2019-01-17;2019-01-18;YouTube Music;SE;1;0,144113797;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849871038;131062;;Asset;Streaming;2019-01-31;2019-02-01;YouTube Music;SE;1;0,072679285;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849871037;131062;;Asset;Streaming;2019-01-22;2019-01-23;YouTube Music;SE;1;0,072679285;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849871034;131062;;Asset;Streaming;2019-01-30;2019-01-31;YouTube Music;SE;4;0,290699272;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849871032;131062;;Asset;Streaming;2019-01-02;2019-01-03;YouTube Music;SE;2;0,145364526;SEK;;;
